date,platform,source,campaign,spend,impressions,clicks,platform_conversions
2025-01-01,Google Ads,Google Ads,Search | Interior Painting,182.21,361,25,1
2025-02-19,Google Ads,Google Ads,Search | Exterior Painting,308.76,505,35,3
2025-02-19,Google Ads,Google Ads,Search | Cabinet Painting,22.27,54,4,0
2025-02-19,Google Ads,Google Ads,Search | Drywall Repair,113.87,289,21,1
2025-02-19,Google Ads,Google Ads,Search | Minor Remodeling,50.57,105,6,0
2025-02-19,Meta,Facebook Ads,Meta | Home Refresh,93.78,1627,31,1
2025-02-19,Meta,Facebook Ads,Meta | Free Estimate,267.9,5266,114,5
2025-02-20,Google Ads,Google Ads,Search | Interior Painting,230.71,548,34,2
2025-02-20,Google Ads,Google Ads,Search | Exterior Painting,397.34,873,51,2
2025-02-20,Google Ads,Google Ads,Search | Cabinet Painting,217.47,597,39,2
2025-02-20,Google Ads,Google Ads,Search | Drywall Repair,81.91,232,17,1
2025-02-20,Google Ads,Google Ads,Search | Minor Remodeling,235.62,527,30,1
2025-02-20,Meta,Facebook Ads,Meta | Home Refresh,144.42,3141,46,3
2025-02-20,Meta,Facebook Ads,Meta | Free Estimate,279.45,5800,134,3
2025-02-21,Google Ads,Google Ads,Search | Interior Painting,103.16,237,16,1
2025-02-21,Google Ads,Google Ads,Search | Exterior Painting,284.63,651,39,2
2025-02-21,Google Ads,Google Ads,Search | Cabinet Painting,19.31,41,3,0
2025-02-21,Google Ads,Google Ads,Search | Drywall Repair,195.15,616,37,2
2025-02-21,Google Ads,Google Ads,Search | Minor Remodeling,128.54,263,13,1
2025-02-21,Meta,Facebook Ads,Meta | Home Refresh,73.23,1394,26,1
2025-02-21,Meta,Facebook Ads,Meta | Free Estimate,50.55,1250,23,2
2025-02-22,Google Ads,Google Ads,Search | Interior Painting,117.01,270,16,1
2025-02-22,Google Ads,Google Ads,Search | Exterior Painting,88.07,197,12,1
2025-02-22,Google Ads,Google Ads,Search | Cabinet Painting,99.71,248,16,1
2025-02-22,Google Ads,Google Ads,Search | Drywall Repair,91.94,223,16,1
2025-02-22,Google Ads,Google Ads,Search | Minor Remodeling,204.18,415,22,2
2025-02-22,Meta,Facebook Ads,Meta | Home Refresh,40.52,799,13,0
2025-02-22,Meta,Facebook Ads,Meta | Free Estimate,51.55,1379,28,2
2025-02-23,Google Ads,Google Ads,Search | Interior Painting,140.83,295,20,1
2025-02-23,Google Ads,Google Ads,Search | Exterior Painting,109.02,227,14,1
2025-02-23,Google Ads,Google Ads,Search | Cabinet Painting,394.53,971,55,3
2025-02-23,Google Ads,Google Ads,Search | Drywall Repair,9.33,26,2,0
2025-02-23,Google Ads,Google Ads,Search | Minor Remodeling,167.09,280,16,1
2025-02-23,Meta,Facebook Ads,Meta | Home Refresh,132.12,3563,55,2
2025-02-23,Meta,Facebook Ads,Meta | Free Estimate,16.05,404,8,0
2025-02-24,Google Ads,Google Ads,Search | Interior Painting,132.14,338,22,1
2025-02-24,Google Ads,Google Ads,Search | Exterior Painting,281.82,529,33,2
2025-02-24,Google Ads,Google Ads,Search | Cabinet Painting,6.74,17,1,0
2025-02-24,Google Ads,Google Ads,Search | Drywall Repair,23.93,59,4,0
2025-02-24,Google Ads,Google Ads,Search | Minor Remodeling,156.65,295,19,1
2025-02-24,Meta,Facebook Ads,Meta | Home Refresh,321.17,7146,116,3
2025-02-24,Meta,Facebook Ads,Meta | Free Estimate,195.67,5175,89,4
2025-02-25,Google Ads,Google Ads,Search | Interior Painting,188.77,325,22,2
2025-02-25,Google Ads,Google Ads,Search | Exterior Painting,251.5,519,31,2
2025-02-25,Google Ads,Google Ads,Search | Cabinet Painting,120.57,355,23,1
2025-02-25,Google Ads,Google Ads,Search | Drywall Repair,123.83,322,25,0
2025-02-25,Google Ads,Google Ads,Search | Minor Remodeling,472.26,847,50,1
2025-02-25,Meta,Facebook Ads,Meta | Home Refresh,168.76,4619,72,2
2025-02-25,Meta,Facebook Ads,Meta | Free Estimate,62.37,1104,25,1
2025-02-26,Google Ads,Google Ads,Search | Interior Painting,184.91,590,33,2
2025-02-26,Google Ads,Google Ads,Search | Exterior Painting,265.49,622,34,2
2025-02-26,Google Ads,Google Ads,Search | Cabinet Painting,112.89,263,17,1
2025-02-26,Google Ads,Google Ads,Search | Drywall Repair,79.93,227,15,1
2025-02-26,Google Ads,Google Ads,Search | Minor Remodeling,36.04,55,3,0
2025-02-26,Meta,Facebook Ads,Meta | Home Refresh,75.94,1500,26,1
2025-02-26,Meta,Facebook Ads,Meta | Free Estimate,86.5,2001,41,1
2025-02-27,Google Ads,Google Ads,Search | Interior Painting,87.22,207,12,1
2025-02-27,Google Ads,Google Ads,Search | Exterior Painting,584.78,1149,71,4
2025-02-27,Google Ads,Google Ads,Search | Cabinet Painting,20.13,46,3,0
2025-02-27,Google Ads,Google Ads,Search | Drywall Repair,23.07,60,4,0
2025-02-27,Google Ads,Google Ads,Search | Minor Remodeling,130.29,250,13,1
2025-02-27,Meta,Facebook Ads,Meta | Home Refresh,14.09,298,5,0
2025-02-27,Meta,Facebook Ads,Meta | Free Estimate,73.68,1797,37,1
2025-02-28,Google Ads,Google Ads,Search | Interior Painting,87.46,145,10,1
2025-02-28,Google Ads,Google Ads,Search | Exterior Painting,690.34,1447,89,7
2025-02-28,Google Ads,Google Ads,Search | Cabinet Painting,316.9,756,47,3
2025-02-28,Google Ads,Google Ads,Search | Drywall Repair,15.17,45,3,0
2025-02-28,Google Ads,Google Ads,Search | Minor Remodeling,215.64,356,21,1
2025-02-28,Meta,Facebook Ads,Meta | Home Refresh,35.24,751,13,0
2025-02-28,Meta,Facebook Ads,Meta | Free Estimate,29.41,572,13,0
2025-03-01,Google Ads,Google Ads,Search | Interior Painting,18.53,52,3,0
2025-03-01,Google Ads,Google Ads,Search | Exterior Painting,95.15,231,13,1
2025-03-01,Google Ads,Google Ads,Search | Cabinet Painting,64.02,120,8,0
2025-03-01,Google Ads,Google Ads,Search | Drywall Repair,20.95,47,4,0
2025-03-01,Google Ads,Google Ads,Search | Minor Remodeling,179.76,327,19,1
2025-03-01,Meta,Facebook Ads,Meta | Home Refresh,28.73,559,10,0
2025-03-01,Meta,Facebook Ads,Meta | Seasonal Promo,39.85,858,16,0
2025-03-01,Meta,Facebook Ads,Meta | Free Estimate,12.23,235,5,0
2025-03-02,Google Ads,Google Ads,Search | Interior Painting,198.08,401,29,3
2025-03-02,Google Ads,Google Ads,Search | Exterior Painting,175.99,428,24,1
2025-03-02,Google Ads,Google Ads,Search | Cabinet Painting,9.26,29,2,0
2025-03-02,Google Ads,Google Ads,Search | Drywall Repair,50.9,170,12,0
2025-03-02,Google Ads,Google Ads,Search | Minor Remodeling,68.44,135,8,0
2025-03-02,Meta,Facebook Ads,Meta | Home Refresh,190.78,4631,75,2
2025-03-02,Meta,Facebook Ads,Meta | Seasonal Promo,7.94,228,4,0
2025-03-02,Meta,Facebook Ads,Meta | Free Estimate,74.46,1554,32,1
2025-03-03,Google Ads,Google Ads,Search | Interior Painting,91.11,188,13,2
2025-03-03,Google Ads,Google Ads,Search | Exterior Painting,369.94,743,47,5
2025-03-03,Google Ads,Google Ads,Search | Cabinet Painting,40.66,88,6,0
2025-03-03,Google Ads,Google Ads,Search | Drywall Repair,105.45,275,21,1
2025-03-03,Google Ads,Google Ads,Search | Minor Remodeling,12.9,19,1,0
2025-03-03,Meta,Facebook Ads,Meta | Home Refresh,206.58,4507,67,2
2025-03-03,Meta,Facebook Ads,Meta | Seasonal Promo,78.7,1989,35,0
2025-03-03,Meta,Facebook Ads,Meta | Free Estimate,16.72,364,8,0
2025-03-04,Google Ads,Google Ads,Search | Interior Painting,131.23,307,19,1
2025-03-04,Google Ads,Google Ads,Search | Exterior Painting,131.87,289,17,1
2025-03-04,Google Ads,Google Ads,Search | Cabinet Painting,346.82,675,50,3
2025-03-04,Google Ads,Google Ads,Search | Drywall Repair,183.42,481,36,2
2025-03-04,Google Ads,Google Ads,Search | Minor Remodeling,39.56,71,4,0
2025-03-04,Meta,Facebook Ads,Meta | Home Refresh,81.83,1889,29,0
2025-03-04,Meta,Facebook Ads,Meta | Seasonal Promo,10.65,217,4,0
2025-03-04,Meta,Facebook Ads,Meta | Free Estimate,27.28,700,16,0
2025-03-05,Google Ads,Google Ads,Search | Interior Painting,408.54,995,64,4
2025-03-05,Google Ads,Google Ads,Search | Exterior Painting,133.9,232,14,1
2025-03-05,Google Ads,Google Ads,Search | Cabinet Painting,91.65,214,15,1
2025-03-05,Google Ads,Google Ads,Search | Drywall Repair,123.27,274,22,1
2025-03-05,Google Ads,Google Ads,Search | Minor Remodeling,119.63,176,10,1
2025-03-05,Meta,Facebook Ads,Meta | Home Refresh,25.9,517,9,0
2025-03-05,Meta,Facebook Ads,Meta | Seasonal Promo,35.76,777,15,0
2025-03-05,Meta,Facebook Ads,Meta | Free Estimate,66.88,1581,34,0
2025-03-06,Google Ads,Google Ads,Search | Interior Painting,112.74,219,16,1
2025-03-06,Google Ads,Google Ads,Search | Exterior Painting,93.62,177,12,0
2025-03-06,Google Ads,Google Ads,Search | Cabinet Painting,129.41,314,20,1
2025-03-06,Google Ads,Google Ads,Search | Drywall Repair,233.75,610,43,3
2025-03-06,Google Ads,Google Ads,Search | Minor Remodeling,379.62,700,42,2
2025-03-06,Meta,Facebook Ads,Meta | Home Refresh,255.28,5049,90,3
2025-03-06,Meta,Facebook Ads,Meta | Seasonal Promo,12.71,321,6,0
2025-03-06,Meta,Facebook Ads,Meta | Free Estimate,90.12,2385,46,1
2025-03-07,Google Ads,Google Ads,Search | Interior Painting,413.47,1039,62,3
2025-03-07,Google Ads,Google Ads,Search | Exterior Painting,289.35,626,39,3
2025-03-07,Google Ads,Google Ads,Search | Cabinet Painting,82.98,232,13,1
2025-03-07,Google Ads,Google Ads,Search | Drywall Repair,155.75,415,28,1
2025-03-07,Google Ads,Google Ads,Search | Minor Remodeling,27.04,38,2,0
2025-03-07,Meta,Facebook Ads,Meta | Home Refresh,101.32,2320,40,1
2025-03-07,Meta,Facebook Ads,Meta | Seasonal Promo,37.03,810,17,0
2025-03-07,Meta,Facebook Ads,Meta | Free Estimate,129.44,3085,73,2
2025-03-08,Google Ads,Google Ads,Search | Interior Painting,60.99,160,11,0
2025-03-08,Google Ads,Google Ads,Search | Exterior Painting,31.61,89,5,0
2025-03-08,Google Ads,Google Ads,Search | Cabinet Painting,7.92,13,1,0
2025-03-08,Google Ads,Google Ads,Search | Drywall Repair,90.4,206,15,1
2025-03-08,Google Ads,Google Ads,Search | Minor Remodeling,174.79,371,18,1
2025-03-08,Meta,Facebook Ads,Meta | Home Refresh,35.85,975,15,0
2025-03-08,Meta,Facebook Ads,Meta | Seasonal Promo,13.95,307,6,0
2025-03-08,Meta,Facebook Ads,Meta | Free Estimate,125.57,2914,63,2
2025-03-09,Google Ads,Google Ads,Search | Interior Painting,16.97,33,2,0
2025-03-09,Google Ads,Google Ads,Search | Exterior Painting,204.13,437,27,1
2025-03-09,Google Ads,Google Ads,Search | Cabinet Painting,172.44,375,28,1
2025-03-09,Google Ads,Google Ads,Search | Drywall Repair,33.03,90,6,1
2025-03-09,Google Ads,Google Ads,Search | Minor Remodeling,30.05,53,3,0
2025-03-09,Meta,Facebook Ads,Meta | Home Refresh,30.92,587,11,0
2025-03-09,Meta,Facebook Ads,Meta | Seasonal Promo,17.88,346,6,0
2025-03-09,Meta,Facebook Ads,Meta | Free Estimate,5.0,113,2,0
2025-03-10,Google Ads,Google Ads,Search | Interior Painting,150.63,344,21,2
2025-03-10,Google Ads,Google Ads,Search | Exterior Painting,193.01,422,25,2
2025-03-10,Google Ads,Google Ads,Search | Cabinet Painting,126.77,314,21,1
2025-03-10,Google Ads,Google Ads,Search | Drywall Repair,18.32,40,3,0
2025-03-10,Google Ads,Google Ads,Search | Minor Remodeling,83.39,178,9,0
2025-03-10,Meta,Facebook Ads,Meta | Home Refresh,109.56,2182,39,0
2025-03-10,Meta,Facebook Ads,Meta | Seasonal Promo,87.0,2115,42,1
2025-03-10,Meta,Facebook Ads,Meta | Free Estimate,259.08,4595,108,5
2025-03-11,Google Ads,Google Ads,Search | Interior Painting,203.83,461,27,2
2025-03-11,Google Ads,Google Ads,Search | Exterior Painting,10.26,17,1,0
2025-03-11,Google Ads,Google Ads,Search | Cabinet Painting,42.93,99,7,0
2025-03-11,Google Ads,Google Ads,Search | Drywall Repair,83.56,208,14,1
2025-03-11,Google Ads,Google Ads,Search | Minor Remodeling,198.36,347,18,1
2025-03-11,Meta,Facebook Ads,Meta | Home Refresh,26.19,427,8,0
2025-03-11,Meta,Facebook Ads,Meta | Seasonal Promo,99.47,2455,51,1
2025-03-11,Meta,Facebook Ads,Meta | Free Estimate,149.14,3434,74,2
2025-03-12,Google Ads,Google Ads,Search | Interior Painting,79.64,184,13,1
2025-03-12,Google Ads,Google Ads,Search | Exterior Painting,52.16,128,7,0
2025-03-12,Google Ads,Google Ads,Search | Cabinet Painting,172.25,350,24,1
2025-03-12,Google Ads,Google Ads,Search | Drywall Repair,204.83,510,35,2
2025-03-12,Google Ads,Google Ads,Search | Minor Remodeling,25.41,37,2,0
2025-03-12,Meta,Facebook Ads,Meta | Home Refresh,91.38,2127,30,1
2025-03-12,Meta,Facebook Ads,Meta | Seasonal Promo,196.04,4517,80,2
2025-03-12,Meta,Facebook Ads,Meta | Free Estimate,75.79,1478,30,1
2025-03-13,Google Ads,Google Ads,Search | Interior Painting,319.9,702,45,5
2025-03-13,Google Ads,Google Ads,Search | Exterior Painting,197.57,431,29,2
2025-03-13,Google Ads,Google Ads,Search | Cabinet Painting,23.1,67,4,0
2025-03-13,Google Ads,Google Ads,Search | Drywall Repair,87.64,186,13,1
2025-03-13,Google Ads,Google Ads,Search | Minor Remodeling,9.59,17,1,0
2025-03-13,Meta,Facebook Ads,Meta | Home Refresh,173.61,3333,55,4
2025-03-13,Meta,Facebook Ads,Meta | Seasonal Promo,225.49,4722,88,6
2025-03-13,Meta,Facebook Ads,Meta | Free Estimate,25.88,599,11,0
2025-03-14,Google Ads,Google Ads,Search | Interior Painting,445.98,886,62,4
2025-03-14,Google Ads,Google Ads,Search | Exterior Painting,434.26,933,58,2
2025-03-14,Google Ads,Google Ads,Search | Cabinet Painting,30.4,72,5,0
2025-03-14,Google Ads,Google Ads,Search | Drywall Repair,8.47,27,2,0
2025-03-14,Google Ads,Google Ads,Search | Minor Remodeling,137.77,297,15,1
2025-03-14,Meta,Facebook Ads,Meta | Home Refresh,29.91,592,10,0
2025-03-14,Meta,Facebook Ads,Meta | Seasonal Promo,61.46,1395,25,1
2025-03-14,Meta,Facebook Ads,Meta | Free Estimate,74.85,1900,39,1
2025-03-15,Google Ads,Google Ads,Search | Interior Painting,224.34,473,35,3
2025-03-15,Google Ads,Google Ads,Search | Exterior Painting,259.66,600,35,2
2025-03-15,Google Ads,Google Ads,Search | Cabinet Painting,102.21,228,16,1
2025-03-15,Google Ads,Google Ads,Search | Drywall Repair,41.14,152,9,0
2025-03-15,Google Ads,Google Ads,Search | Minor Remodeling,46.33,91,5,0
2025-03-15,Meta,Facebook Ads,Meta | Home Refresh,6.8,111,2,0
2025-03-15,Meta,Facebook Ads,Meta | Seasonal Promo,182.91,4662,78,2
2025-03-15,Meta,Facebook Ads,Meta | Free Estimate,95.33,2292,50,1
2025-03-16,Google Ads,Google Ads,Search | Interior Painting,94.35,266,16,1
2025-03-16,Google Ads,Google Ads,Search | Exterior Painting,171.43,317,19,2
2025-03-16,Google Ads,Google Ads,Search | Cabinet Painting,105.28,193,15,0
2025-03-16,Google Ads,Google Ads,Search | Drywall Repair,15.86,42,3,0
2025-03-16,Google Ads,Google Ads,Search | Minor Remodeling,20.21,37,2,0
2025-03-16,Meta,Facebook Ads,Meta | Home Refresh,15.59,314,5,0
2025-03-16,Meta,Facebook Ads,Meta | Seasonal Promo,68.06,1443,28,0
2025-03-16,Meta,Facebook Ads,Meta | Free Estimate,50.74,1213,26,0
2025-03-17,Google Ads,Google Ads,Search | Interior Painting,578.15,1322,86,5
2025-03-17,Google Ads,Google Ads,Search | Exterior Painting,129.86,250,17,1
2025-03-17,Google Ads,Google Ads,Search | Cabinet Painting,30.89,54,4,0
2025-03-17,Google Ads,Google Ads,Search | Drywall Repair,46.18,120,9,0
2025-03-17,Google Ads,Google Ads,Search | Minor Remodeling,16.44,41,2,0
2025-03-17,Meta,Facebook Ads,Meta | Home Refresh,37.97,618,11,0
2025-03-17,Meta,Facebook Ads,Meta | Seasonal Promo,21.34,498,10,0
2025-03-17,Meta,Facebook Ads,Meta | Free Estimate,71.21,1615,36,2
2025-03-18,Google Ads,Google Ads,Search | Interior Painting,244.07,542,36,3
2025-03-18,Google Ads,Google Ads,Search | Exterior Painting,309.73,837,47,2
2025-03-18,Google Ads,Google Ads,Search | Cabinet Painting,163.68,292,23,1
2025-03-18,Google Ads,Google Ads,Search | Drywall Repair,207.09,697,45,2
2025-03-18,Google Ads,Google Ads,Search | Minor Remodeling,30.09,54,3,0
2025-03-18,Meta,Facebook Ads,Meta | Home Refresh,9.45,159,3,0
2025-03-18,Meta,Facebook Ads,Meta | Seasonal Promo,142.15,2953,59,3
2025-03-18,Meta,Facebook Ads,Meta | Free Estimate,25.04,546,12,0
2025-03-19,Google Ads,Google Ads,Search | Interior Painting,247.9,494,32,2
2025-03-19,Google Ads,Google Ads,Search | Exterior Painting,302.11,675,36,2
2025-03-19,Google Ads,Google Ads,Search | Cabinet Painting,314.23,801,44,2
2025-03-19,Google Ads,Google Ads,Search | Drywall Repair,10.85,30,2,0
2025-03-19,Google Ads,Google Ads,Search | Minor Remodeling,122.78,247,13,1
2025-03-19,Meta,Facebook Ads,Meta | Home Refresh,29.25,562,10,0
2025-03-19,Meta,Facebook Ads,Meta | Seasonal Promo,80.24,1673,34,1
2025-03-19,Meta,Facebook Ads,Meta | Free Estimate,42.11,990,19,0
2025-03-20,Google Ads,Google Ads,Search | Interior Painting,198.25,467,27,2
2025-03-20,Google Ads,Google Ads,Search | Exterior Painting,245.99,565,33,2
2025-03-20,Google Ads,Google Ads,Search | Cabinet Painting,35.28,79,5,0
2025-03-20,Google Ads,Google Ads,Search | Drywall Repair,314.64,820,59,5
2025-03-20,Google Ads,Google Ads,Search | Minor Remodeling,61.96,96,6,0
2025-03-20,Meta,Facebook Ads,Meta | Home Refresh,63.82,1327,22,0
2025-03-20,Meta,Facebook Ads,Meta | Seasonal Promo,121.48,3120,56,2
2025-03-20,Meta,Facebook Ads,Meta | Free Estimate,123.88,2825,59,3
2025-03-21,Google Ads,Google Ads,Search | Interior Painting,292.46,504,36,4
2025-03-21,Google Ads,Google Ads,Search | Exterior Painting,149.21,300,19,2
2025-03-21,Google Ads,Google Ads,Search | Cabinet Painting,198.72,440,30,2
2025-03-21,Google Ads,Google Ads,Search | Drywall Repair,261.2,688,43,2
2025-03-21,Google Ads,Google Ads,Search | Minor Remodeling,13.56,39,2,0
2025-03-21,Meta,Facebook Ads,Meta | Home Refresh,103.32,2000,38,1
2025-03-21,Meta,Facebook Ads,Meta | Seasonal Promo,127.41,3120,56,2
2025-03-21,Meta,Facebook Ads,Meta | Free Estimate,106.66,2294,46,2
2025-03-22,Google Ads,Google Ads,Search | Interior Painting,103.22,184,14,1
2025-03-22,Google Ads,Google Ads,Search | Exterior Painting,27.34,50,3,0
2025-03-22,Google Ads,Google Ads,Search | Cabinet Painting,18.69,44,3,0
2025-03-22,Google Ads,Google Ads,Search | Drywall Repair,34.9,109,7,0
2025-03-22,Google Ads,Google Ads,Search | Minor Remodeling,282.83,615,31,1
2025-03-22,Meta,Facebook Ads,Meta | Home Refresh,184.7,3250,62,1
2025-03-22,Meta,Facebook Ads,Meta | Seasonal Promo,5.0,110,2,0
2025-03-22,Meta,Facebook Ads,Meta | Free Estimate,65.44,1623,27,0
2025-03-23,Google Ads,Google Ads,Search | Interior Painting,192.05,430,27,2
2025-03-23,Google Ads,Google Ads,Search | Exterior Painting,5.0,17,1,0
2025-03-23,Google Ads,Google Ads,Search | Cabinet Painting,10.89,30,2,0
2025-03-23,Google Ads,Google Ads,Search | Drywall Repair,104.01,255,19,1
2025-03-23,Google Ads,Google Ads,Search | Minor Remodeling,42.69,81,4,0
2025-03-23,Meta,Facebook Ads,Meta | Home Refresh,92.57,1832,30,1
2025-03-23,Meta,Facebook Ads,Meta | Seasonal Promo,122.72,2716,48,0
2025-03-23,Meta,Facebook Ads,Meta | Free Estimate,17.16,426,8,0
2025-03-24,Google Ads,Google Ads,Search | Interior Painting,778.84,1497,99,8
2025-03-24,Google Ads,Google Ads,Search | Exterior Painting,30.43,67,4,0
2025-03-24,Google Ads,Google Ads,Search | Cabinet Painting,222.61,561,35,2
2025-03-24,Google Ads,Google Ads,Search | Drywall Repair,20.66,71,4,0
2025-03-24,Google Ads,Google Ads,Search | Minor Remodeling,54.18,110,6,0
2025-03-24,Meta,Facebook Ads,Meta | Home Refresh,313.2,7141,118,3
2025-03-24,Meta,Facebook Ads,Meta | Seasonal Promo,149.01,2995,58,2
2025-03-24,Meta,Facebook Ads,Meta | Free Estimate,256.58,6512,130,4
2025-03-25,Google Ads,Google Ads,Search | Interior Painting,434.07,911,58,4
2025-03-25,Google Ads,Google Ads,Search | Exterior Painting,189.91,378,22,1
2025-03-25,Google Ads,Google Ads,Search | Cabinet Painting,163.82,378,24,1
2025-03-25,Google Ads,Google Ads,Search | Drywall Repair,5.0,15,1,0
2025-03-25,Google Ads,Google Ads,Search | Minor Remodeling,132.92,235,13,1
2025-03-25,Meta,Facebook Ads,Meta | Home Refresh,290.58,7964,119,3
2025-03-25,Meta,Facebook Ads,Meta | Seasonal Promo,82.66,1679,31,1
2025-03-25,Meta,Facebook Ads,Meta | Free Estimate,95.09,2555,50,2
2025-03-26,Google Ads,Google Ads,Search | Interior Painting,367.64,944,59,3
2025-03-26,Google Ads,Google Ads,Search | Exterior Painting,322.98,635,38,2
2025-03-26,Google Ads,Google Ads,Search | Cabinet Painting,13.12,29,2,0
2025-03-26,Google Ads,Google Ads,Search | Drywall Repair,51.07,125,9,0
2025-03-26,Google Ads,Google Ads,Search | Minor Remodeling,165.54,256,15,1
2025-03-26,Meta,Facebook Ads,Meta | Home Refresh,127.24,2663,44,2
2025-03-26,Meta,Facebook Ads,Meta | Seasonal Promo,135.53,3413,59,4
2025-03-26,Meta,Facebook Ads,Meta | Free Estimate,70.47,1925,36,2
2025-03-27,Google Ads,Google Ads,Search | Interior Painting,456.56,957,64,5
2025-03-27,Google Ads,Google Ads,Search | Exterior Painting,159.52,297,19,1
2025-03-27,Google Ads,Google Ads,Search | Cabinet Painting,268.13,764,48,2
2025-03-27,Google Ads,Google Ads,Search | Drywall Repair,239.17,586,41,2
2025-03-27,Google Ads,Google Ads,Search | Minor Remodeling,195.18,443,22,1
2025-03-27,Meta,Facebook Ads,Meta | Home Refresh,5.0,105,2,0
2025-03-27,Meta,Facebook Ads,Meta | Seasonal Promo,66.69,1614,29,1
2025-03-27,Meta,Facebook Ads,Meta | Free Estimate,66.61,1616,34,1
2025-03-28,Google Ads,Google Ads,Search | Interior Painting,229.67,451,27,3
2025-03-28,Google Ads,Google Ads,Search | Exterior Painting,472.78,1227,72,3
2025-03-28,Google Ads,Google Ads,Search | Cabinet Painting,268.52,560,37,3
2025-03-28,Google Ads,Google Ads,Search | Drywall Repair,158.42,411,29,1
2025-03-28,Google Ads,Google Ads,Search | Minor Remodeling,5.29,18,1,0
